Web Archiving Tool,Replay System,Web Browser,Containing Web Page URI-R,Containing Web Page URI-M or WARC / WACZ URL,Ad Related URL or Ad Text 1,Ad Related URL or Ad Text 2,Ad Related URL or Ad Text 3,Ad Related URL or Ad Text 4,Ad Related URL or Ad Text 5,Ad Related URL or Ad Text 6,Ad Related URL or Ad Text 7,Ad Related URL or Ad Text 8,Ad Related URL or Ad Text 9,Recorded Session 1 URL,Recorded Session 2 URL,Recorded Session 3 URL,Crawling Session or Live Web Page Video Timestamp,Successful Replay of Ad In Containing Web Page,Replay Issues Description,Ad Type,Successfully Archived
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImRiMzYxMWU2M2YyNzUzYzM0M2IwZjRkZTBhYzMwNzM1MmRhZDIxMzNmOTZiNzhhNmQ5OGFmYzljZTBlN2EwYjIiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): iPhone 13 Clearance Sale,Text 2 (translated to english): iPhone 13 | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6301,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjgzM2E4OTI0Y2I1NTM0NTM3NmRkYzE5NWJmYWQ5ODZjNjdkYzQzOTZlYWJhMmY4YmJkMDJiNGUyNDMxMDhkNTYiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): ​​Highest Paying Annuity Rates: See Who Has The Best Rates.,Text 2 (translated to english): Best Annuity Rates | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6538,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6Ijc0NDlmODZhYTZmMTFlMjhkZTI2NDhhNmVhZTQ1MjQwNTg1NmJlYmVkZjYyMzM5ZWYxOGNmYzJjNmYwZTY5NWMiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Only 20% Of The People Can Survive More Than 15 Minutes In This Game,Text 2 (translated to english): Raid: Shadow Legends,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6553,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImUyYWU2Nzg4MWExZjE2NmUzMGM1N2JhMTgzMzI1NTRiOGFmYzU2NjM0Mzg3ZTE3N2RiMDYyZjc4OTAyMjIzZTAiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Want a New Garage Floor? Check Out These Rubber Coating Options,Text 2 (translated to english): Garage Floors | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6573,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImYxZWMwYmRhZGQzM2Q3YjUyODBiN2ZjY2I0YjJlOGVlZTg0MDlmZDkzZDM5OTZmMWVkOGRlMTYwN2VmY2RiY2IiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): 19 Most Forbidden Places On Earth (#7 Is Terrifying),Text 2 (translated to english): The Grizzled,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6629,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImNiNGE5YWM2NDU4NWY4YTAyOWM2MjM3MzY1ZWUzOTFlOTU0MjE1NDdlNzliOGM3ODc3MjFlYWZhYzU0Yzc2ODciLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MjA5MTczMDAzMCwiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): Explore the Beauty of Antarctica: Find Cruise Deals Now,Text 2 (translated to english): Antarctica Cruises | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6645,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6ImZmMjA5NGQ3Yjc2ODdkMTljNjRiNjNjNjJkZjNkODY3YzQwNjQwNWZiNGViODZkZGZmZWVhMmM1Njk0ODFlZDEiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Top Rated Bahamas Vacations,Text 2 (translated to english): Visit Bahamas | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6668,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjQ5YzdkY2E1MzNlMmUyZDFmNDg2ZTc4M2E4ZWZjNGY4ZmUyZTU1NzhjODkyMzc3OTVhMzE5ODZhYTMxYjY2MzkiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MjA0Nzg1MzMyMSwiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): Kia Offers Major Incentives For Leftover 2022 Inventory,Text 2 (translated to english): Kia Deals | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6717,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjVmZTkwMmVlMzY2M2QxZGNkMjliMTg0MmMzZDhkMGVjMDBkNTY1MzFmYjFjNjZiZTA3ODI4N2ZiN2JkNzQwMjkiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjcyI6MCwiZiI6NH0.webp,Text 1 (translated to english): Cheapest Food Delivery - Order From Local Restaurants.,Text 2 (translated to english): Best Food Delivery | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6730,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
Save Page Now,Wayback Machine,Chrome,https://canalturf.com,https://web.archive.org/web/20230418043234/https://www.canalturf.com/,Image 1 URI-M: https://web.archive.org/web/20230418043234im_/https://images.outbrainimg.com/transform/v3/eyJpdSI6IjY2NjUyNTZiOTc2ZDgxODQyZGRmNjhmNmVhMjNiNDQ5OGVlN2M5ZTdhZGQyNTJjYzI2Yjk1ODI1YjkwMDY4YzQiLCJ3IjozMDAsImgiOjIwMCwiZCI6MS4wLCJjaCI6MjEzNDA1NzcxNiwiY3MiOjAsImYiOjR9.webp,Text 1 (translated to english): View Today's Highest CD Rates,Text 2 (translated to english): CD Rates | Search Ads,,,,,,,https://youtu.be/D3Xt8zJpEFU?t=6743,,,https://youtu.be/D3Xt8zJpEFU?t=1861,Sometimes,"Sometimes different ads are selected. At the end of 2023, none of the combination ads for this web page would load when replaying the web page 10 times.",Combination,Yes
archive.today,archive.today,Chrome,https://www.tripadvisor.it/Tourism-g186338-London_England-Vacations.html,https://archive.is/q8HZ7,Image 1 URI-M: https://archive.is/q8HZ7/95f21a597e5fcf27746140f17db09bf38d4c90bf.jpg,Text 1: It's time to take a trip.,Text 2: Plan your well-deserved vacation with our app.,Button text: Download the app,,,,,,https://youtu.be/7vTujyKW6u4?t=6599,,,N/A,Yes,No issues,Combination,Yes
archive.today,archive.today,Chrome,https://unsplash.com/t/wallpapers,https://archive.ph/ZzWvA,Image 1 URI-M: https://archive.today/ZzWvA/0c6a40eaec9963d02558cbba07e21f6e87b74d42.avif,Image 2 URI-M: https://archive.ph/ZzWvA/2b76cb8993a2f9a3e17f49e6b77eb350bb5c9e48.avif,Text 1: Get the advanced tools you need to grow,Button Text: Sign Up,,,,,,https://youtu.be/dsjIjmmvWzA?t=3133,,,https://youtu.be/dsjIjmmvWzA?t=2659,Yes,No issues,Combination,Yes
archive.today,archive.today,Chrome,https://unsplash.com/t/wallpapers,https://archive.ph/ZzWvA,Image 1 URI-M: https://archive.ph/ZzWvA/20e44e2cd30b1ef11fb55b13436b4c191bde1547.avif,Image 2 URI-M: https://archive.ph/ZzWvA/d736883f7cf0f5eee3fdb5c330987c7477a9ae5f.svg,Text 1: Build the website of your dreams.,Button Text: Start Building,,,,,,https://youtu.be/dsjIjmmvWzA?t=3348,,,https://youtu.be/dsjIjmmvWzA?t=2659,Yes,No issues,Combination,Yes
archive.today,archive.today,Chrome,https://unsplash.com/t/wallpapers,https://archive.ph/ZzWvA,Image 1 URI-M: https://archive.ph/ZzWvA/e2e6f5ab3e14fc18f4ee0fb538646eaaa3cefa04.avif,Image 2 URI-M: https://archive.ph/ZzWvA/d736883f7cf0f5eee3fdb5c330987c7477a9ae5f.svg,Text 1: Get a professional website for just $199.,Button Text: Get the Deal,,,,,,https://youtu.be/dsjIjmmvWzA?t=3523,,,https://youtu.be/dsjIjmmvWzA?t=2659,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/82ea9ac328d772e3bf2184f7509fbb44235a1fd7?$BQ_HBT_D$,Alternative Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/82ea9ac328d772e3bf2184f7509fbb44235a1fd7?$BQ_HBT_D$,Alternative Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/4989114fae2f7d20cb2e9fc614c67bcad229384a?$BQ_HBT_T$,Alternative Image 1 URI-M:  https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/generic-MobileGeneric-HP-tile-DTM-Spring-Sale-Generic-Ends-today~13438c9ca19aeb261e6194a5719dbc060ab882fd?$WCMS_NPI_FW_S$,,,,,,https://youtu.be/9dcWMcBwvqI?t=1138,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/15e0ec4392b39cabc038a9a8bcc097e64dbca903?$WCMS_NPI_FW_S$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1293,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://s7g10.scene7.com/is/image/KingfisherDigital/c9172356e87936b6f5e107ea94e59d0e751a9c44?$WCMS_NPI_FW_S$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1424,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/OutdoorGarden-MobileGeneric-HP-tile-DTM-new-lower-price-compost-png~102839cb913ff67d09289cb2262ae80fc605ec08?$WCMS_NPI_FW_M$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1468,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://s7g10.scene7.com/is/image/KingfisherDigital/303c86dca52b1b66399e200b755b3d5fce2bbb96?$WCMS_NPI_FW_S$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1592,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/685354f8164f276f1465840c41b925ce11ba27a6?$WCMS_NPI_FW_M$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1629,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/OutdoorGarden-MobileGeneric-HP-tile-DTM-Power-Tools~9b5ab6b953dae36da418f2a1a130535bb40428c0?$WCMS_NPI_FW_S$,,,,,,,,,https://youtu.be/9dcWMcBwvqI?t=1685,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/eadb9f2cb7310cd438cc17fb42dea670a4f81b44?$WCMS_NPI_FW_XL$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://media.diy.com/is/image/kingfisherdigital/eadb9f2cb7310cd438cc17fb42dea670a4f81b44?$wcms_npi_fw_m$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://media.diy.com/is/image/kingfisherdigital/paintingdecorating-mobilegeneric-hp-tile-dtm-whats-new-green-cta~e72c088feb0474e4a89b83044d59634c9e095f05?$wcms_npi_fw_s$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://media.diy.com/is/image/kingfisherdigital/eadb9f2cb7310cd438cc17fb42dea670a4f81b44?$wcms_npi_fw_l$,,,,,,https://youtu.be/9dcWMcBwvqI?t=1706,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/ed9c6cbb609549960fbad9f809861bc277bf2680?$WCMS_NPI_FW_XL$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://media.diy.com/is/image/kingfisherdigital/ed9c6cbb609549960fbad9f809861bc277bf2680?$wcms_npi_fw_l$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://media.diy.com/is/image/kingfisherdigital/ed9c6cbb609549960fbad9f809861bc277bf2680?$wcms_npi_fw_m$,Alternative Image 1 URI-M: https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/https://s7g10.scene7.com/is/image/kingfisherdigital/78370cecc967a24cf5da6538585081e7292d4e4b?$wcms_npi_fw_s$,,,,,,https://youtu.be/9dcWMcBwvqI?t=2524,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Image,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/3760287183687_01c_MP?$MOB_PREV$&$width=380&$height=380,Text 1: 10ft trampoline with inner safety net for optimal safety -  Diam.305 cm - Mars Inner - Grey,Text 2: £199.00,Button Text: Add to basket,,,,,,https://youtu.be/9dcWMcBwvqI?t=1831,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/Kingfisher/4054278618241_01c?$MOB_PREV$&$width=380&$height=380,Text 1: Prices nailed,Text 2: Kärcher K4 Power Control Corded Pressure washer 1.8kW 13240320,Text 3: £209.00,Button Text: View product,,,,,https://youtu.be/9dcWMcBwvqI?t=2054,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/Kingfisher/3663602860143_01c_BQ?$MOB_PREV$&$width=380&$height=380,Text 1: Bulk Delivery,Text 2: Metsä Wood Round edge Whitewood CLS timber (L)2.4m (W)63mm (T)38mm,Text 3: £3.15,Button Text: View product,,,,,https://youtu.be/9dcWMcBwvqI?t=2244,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://www.diy.com/,https://conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732/https://www.diy.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/archiving-web-pages-with-ads/20230425230732im_/https://media.diy.com/is/image/KingfisherDigital/5056010143270_01c_MP?$MOB_PREV$&$width=380&$height=380,Text 1: Oseasons Acorn Rattan 6 Seat Corner Sofa Set in Dove Grey,Text 2: £499.99,Button Text: Add to basket,,,,,,https://youtu.be/9dcWMcBwvqI?t=2399,,,https://youtu.be/9dcWMcBwvqI?t=165,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://sports.yahoo.com,https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/,Image 1 URI-M: https://cones.conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647im_/https://cdn.yahoomedia.net/creatives/bee2bca5-d740-41d7-b8d6-45b6251c1aab/13/collapse.jpg,Button 2 text: WATCH,,,,,,,,https://youtu.be/t-E40UzEDGc?t=3315,,,https://youtu.be/t-E40UzEDGc?t=219,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://sports.yahoo.com,https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/,Image 1 URI-M: https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/https://s.yimg.com/uu/api/res/1.2/iuXeqUphtHJVbG2.QtlqIA--~B/Zmk9c3RyaW07aD0yMzA7cT04MDt3PTQ0MDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/av/curveball/ads/pr/RESIZE_AND_CROP/1200x627/466a1bbb36f580a6a315a13f34b8682c.jpeg,Text 1: Introducing the Xfinity 10G Network,"Text 2: Everyone in the house online, all at once.  Introducing the next-generation 10G network. Only from Xfinity.",,,,,,,https://youtu.be/t-E40UzEDGc?t=6275,,,https://youtu.be/t-E40UzEDGc?t=219,Yes,No issues,Combination,Yes
Conifer,Conifer,Chrome,https://sports.yahoo.com,https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/20230516232647/https://sports.yahoo.com/,Image 1 URI-M: https://conifer.rhizome.org/treid003/2023-05-16-archiving-ads-on-sportsyahoocom/https://s.yimg.com/bx/adb/20230310154032235.jpg,,,,,,,,,https://youtu.be/t-E40UzEDGc?t=4193,,,https://youtu.be/t-E40UzEDGc?t=219,Yes,This ad was included in an overlay that had a height of 0 so the ad did not display. It also was not visible on the live web page.,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,"Text 1 (translated to english): Free Shipping*  on purchases over BRL 3,000 - for products sold and delivered by Leroy Merlin",Text 2 (translated to english): *Valid for distances of up to 50KM. Enjoy today!,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=1495,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Text Only,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011101im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_1_home_tv_|_48hrs_de_vasos_e_assentos_com_ate_r$_400_off_24_a_26_04_639f_1180x320.png ,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2073,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,"Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_4_home_tv_%7C_frete_gratis_para_compras_acima_de_r$_3_000,00_24_a_01_05_a997_1180x320.png",,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2078,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_2_home_banner_%7C_festival_acabamento_subtema_laminados_e_vinilicos_21_a_27_04_1109_1180x320.png,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2084,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_4_home_tv_%7C_opecom_acabamento_03_a_15_05_7eea_1180x320.png,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2436,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_5_home_tv_%7C_pisos_e_revestimentos_com_ate_20percent_off_24_a_02_05_bd24_1180x320.png,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2486,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_6_home_tv_%7C_tvs_e_audio_com_ate_30percent_off_24_a_02_05_2501_1180x320.png,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2555,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,"Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_7_home_tv__se_%7C_climatizacao_a_partir_de_109,90__24_a_02_05_c3bd_1180x320.png",,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2607,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
Arquivo.pt,Arquivo.pt,Chrome,https://www.leroymerlin.com.br/,https://arquivo.pt/wayback/20230426011101/https://www.leroymerlin.com.br/,Image 1 URI-M: https://arquivo.pt/wayback/20230426011108im_/https://cdn.leroymerlin.com.br/uploads/img/banners/_8_home_tv_%7C_manutencao_externa_com_ate_20percent_off__24_a_02_05_d142_1180x320.png,,,,,,,,,https://youtu.be/XUGrRBu7Bg4?t=2656,,,https://youtu.be/AIEuf6aPIl4?t=284,Yes,No issues,Image,Yes
